,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Periodontitis,0.23033497,-0.2950111,-0.3836771,-0.31818596,0.46285692,-0.3636801,-0.34566125,0.24212267,0.12042957,-0.129006,0.2037758,0.3608186,0.40772918,0.32325926,-0.12427456,-0.22958183,0.16358978,0.37751722,-0.33169496,0.30552295,0.34756395,0.29261097,-0.5469321,0.19221212,-0.3186379,0.0562596,0.22797842,-0.4419612,0.341888,-0.11952971,-0.26286897,0.1553283,0.27735445,0.26762947,0.24069731,0.46687216,-0.29379657,-0.48873904,-0.19583106,-0.19367677,0.28004408,0.112088524,0.52654374,0.25753832,-0.36605042,0.10484892,0.274386,-0.41429588,-0.32860044,-0.24909563,-0.36793008,-0.42039725,0.293951,0.24496336,0.3180511,0.3646978,-0.36125553,0.23530331,-0.29908788,0.21786177,0.26953462,-0.30677593,-0.13206816,0.25646362
Neurofibromatosis 1,0.23021246,-0.30510962,-0.4027097,-0.33350378,0.47930956,-0.3800233,-0.3672872,0.24782582,0.12182081,-0.117494114,0.22415608,0.3738186,0.42304045,0.33988038,-0.13650197,-0.24357294,0.17659473,0.38557014,-0.3484239,0.31791165,0.36693597,0.30826196,-0.5785434,0.20755929,-0.33462182,0.056400903,0.23999052,-0.46667793,0.35416913,-0.12351811,-0.2718229,0.16151409,0.28736487,0.2760748,0.24038951,0.49070883,-0.30217755,-0.5106963,-0.20147482,-0.19702554,0.30189782,0.10214441,0.5559999,0.26463962,-0.38116935,0.104754835,0.28593418,-0.43082407,-0.3494698,-0.26342633,-0.3878378,-0.44267777,0.30909622,0.24777485,0.33667114,0.38531265,-0.37943855,0.24964455,-0.30227193,0.23222555,0.28230625,-0.32090035,-0.13202883,0.2719061
Diabetes Mellitus,-0.16969562,-0.22437672,-0.5028579,-0.6018967,0.45923996,-0.20167536,-0.17592877,0.5073246,-0.5006587,-0.10512553,0.12139,0.60179687,0.6407619,0.6811202,-0.14239237,-0.14745787,-0.10076703,0.28546065,-0.60508275,0.5794734,0.6721658,0.69546795,-0.8120492,0.4418104,-0.2636585,0.3632133,0.36849076,-0.6819134,0.6165131,0.048978075,-0.1982485,0.5301592,0.6401597,-0.021104444,-0.112449616,0.408377,-0.49311608,-0.5466993,-0.37798804,0.2809244,0.4171052,0.24931547,0.863443,0.5921216,-0.10639744,-0.42997545,0.07092786,-0.27619088,-0.81589293,-0.21160617,-0.44446036,-0.6203479,0.39663938,0.2680815,0.71533465,0.22886832,-0.47963548,0.23688306,0.19234166,-0.07440962,0.43570378,-0.3220886,0.6377985,0.03750198
Precursor Cell Lymphoblastic Leukemia-Lymphoma,0.19275352,-0.29305142,-0.44171232,-0.3873991,0.47262532,-0.39960805,-0.37912518,0.24929465,0.07881481,-0.06522436,0.255885,0.38730407,0.43021196,0.38709733,-0.16120657,-0.25547588,0.16586407,0.37619397,-0.3805792,0.3479437,0.39759684,0.359631,-0.6339614,0.24500535,-0.33085573,0.083409525,0.273241,-0.52523994,0.38681284,-0.096464165,-0.27616218,0.183602,0.33005354,0.27056202,0.19801608,0.4992663,-0.30597892,-0.5142212,-0.20628788,-0.15589795,0.33802238,0.084972285,0.60917884,0.2933962,-0.36318338,0.052230198,0.28317803,-0.4277412,-0.40581498,-0.27527225,-0.41066062,-0.48799372,0.33034337,0.22651863,0.37988096,0.39570642,-0.40345523,0.2807469,-0.25865546,0.238052,0.29861182,-0.33105233,-0.07970536,0.27545685
Frailty,0.2292236,-0.29411522,-0.38411,-0.319023,0.46168405,-0.36379865,-0.34553695,0.24191736,0.119495295,-0.12752542,0.20425823,0.36022526,0.40707257,0.3238608,-0.12469779,-0.2295316,0.1632249,0.3769835,-0.33166528,0.30570546,0.3474028,0.29338738,-0.54714143,0.19258165,-0.31767148,0.05726197,0.22857839,-0.44286013,0.34209642,-0.1185445,-0.2626815,0.15562797,0.27790025,0.26745918,0.23946045,0.46640405,-0.2931848,-0.48767522,-0.19570975,-0.19237022,0.2802474,0.11170586,0.5266691,0.25762555,-0.36481294,0.10344553,0.2739612,-0.41329297,-0.3292326,-0.248967,-0.36751485,-0.42064664,0.29387644,0.24378358,0.3182334,0.3642984,-0.36134756,0.23561685,-0.29762918,0.21783577,0.26960054,-0.30650297,-0.13068588,0.25616884
Neurofibromatoses,0.2302125,-0.30510962,-0.40270972,-0.33350375,0.4793095,-0.38002333,-0.3672872,0.24782586,0.12182082,-0.11749412,0.22415607,0.3738187,0.42304045,0.3398804,-0.13650197,-0.24357294,0.17659473,0.3855702,-0.348424,0.3179117,0.3669359,0.30826193,-0.57854337,0.20755927,-0.33462185,0.05640089,0.23999056,-0.4666779,0.3541691,-0.1235181,-0.2718229,0.1615141,0.28736484,0.27607477,0.24038951,0.49070883,-0.30217758,-0.5106963,-0.2014748,-0.19702554,0.30189788,0.102144435,0.5559998,0.26463956,-0.38116944,0.104754835,0.28593427,-0.430824,-0.3494697,-0.26342633,-0.38783786,-0.44267777,0.30909622,0.24777488,0.33667114,0.38531265,-0.3794386,0.24964455,-0.30227193,0.23222554,0.28230625,-0.32090035,-0.13202886,0.27190614
Primary Myelofibrosis,0.19772135,-0.26410478,-0.39369115,-0.33764336,0.43278766,-0.35274142,-0.33750874,0.2384514,0.072225854,-0.08663191,0.21287167,0.35824066,0.39275715,0.34173864,-0.13098492,-0.21176352,0.14804742,0.34837276,-0.3427999,0.30186212,0.34895205,0.31361505,-0.5522072,0.20938165,-0.307497,0.06743703,0.23792082,-0.4686377,0.34736422,-0.07495949,-0.24753493,0.16368218,0.29815292,0.25013223,0.2024304,0.45026237,-0.28670788,-0.46703678,-0.19110413,-0.16234645,0.2824092,0.102507226,0.5272039,0.26919076,-0.33417353,0.0684892,0.2613973,-0.3798385,-0.35838452,-0.24777414,-0.37173954,-0.43712607,0.29061437,0.22088555,0.3297809,0.3534207,-0.36280912,0.24772543,-0.26729205,0.20648631,0.274972,-0.29277757,-0.09242763,0.24898529
Hypertension,0.17740725,-0.26741245,-0.44859055,-0.40479144,0.45216015,-0.40891212,-0.382214,0.23878118,0.06727798,-0.02791727,0.26957294,0.38128352,0.4121686,0.39752927,-0.16617417,-0.23235095,0.1645694,0.35864958,-0.3843156,0.35000873,0.3894801,0.37493825,-0.6449724,0.2545985,-0.3219315,0.082911305,0.288242,-0.5476063,0.38740686,-0.062776536,-0.26767087,0.18235926,0.33483782,0.2755282,0.17667137,0.49009296,-0.296323,-0.49584925,-0.20281109,-0.14423378,0.3402138,0.07297531,0.6019356,0.29640228,-0.34742263,0.03569,0.28832385,-0.41181278,-0.41696283,-0.2813653,-0.41539875,-0.5008884,0.3273259,0.20570374,0.3762317,0.39254776,-0.40400538,0.29886585,-0.24638456,0.23577355,0.30044013,-0.3209032,-0.064685695,0.27718094
Heart Failure,0.1655033,-0.08764242,-0.18468939,-0.596239,0.39323288,-0.4474781,-0.36313915,-0.07036881,0.17562935,0.03922707,0.20086151,0.4848621,0.31774068,0.11247006,-0.16470838,0.08219811,0.09743234,-0.057230234,-0.24107572,0.43042928,0.30384523,0.37525892,-0.66009414,0.06380623,-0.24292365,-0.33858424,0.18052852,-0.22001877,0.22851104,-0.08598958,-0.04594261,0.06826947,0.048746817,0.39127108,0.25260627,0.3318627,-0.28679883,-0.5630668,-0.070445135,-0.30796278,0.16322985,-0.16150627,0.468835,0.39100894,-0.41013342,0.022329353,0.19022349,-0.62345445,-0.14364767,-0.4088363,-0.60358155,-0.34068155,0.14427388,0.026335731,0.47101733,0.31182793,-0.19143546,0.5541744,-0.19100893,0.27823746,0.3597551,-0.17619407,-0.33150008,0.03350295
Medulloblastoma,0.34915408,-0.38641828,-0.37132213,-0.26652074,0.58543783,-0.3844917,-0.381819,0.2618205,0.23569685,-0.26708898,0.18424521,0.41355267,0.4723465,0.281018,-0.09765053,-0.25808546,0.21685518,0.45717853,-0.3282174,0.29629058,0.35800898,0.22998504,-0.54012084,0.15413272,-0.397595,-0.013362573,0.19439186,-0.38458067,0.333076,-0.22213587,-0.3054323,0.13841027,0.23442304,0.32413906,0.3791402,0.5404929,-0.34725222,-0.5896321,-0.2124173,-0.3247188,0.2741162,0.14705256,0.52768,0.24510136,-0.490112,0.24448115,0.3274968,-0.5249377,-0.2632785,-0.26818267,-0.40667573,-0.401967,0.3129697,0.3432155,0.29965463,0.4193085,-0.3660607,0.22066998,-0.44386834,0.2550517,0.2828688,-0.34712833,-0.29072964,0.2991293
"Leukemia, Lymphocytic, Chronic, B-Cell",-0.09515476,0.3846758,0.18928044,0.10816473,-0.29796448,0.14627275,0.58763325,0.13197194,-0.12799317,0.24588653,-0.09027651,0.030564263,-0.13787107,-0.30591097,0.5229332,0.3585007,-0.11301563,-0.3439996,0.065782756,0.24476147,0.82255405,-0.28887933,0.23919736,0.0022875816,0.056074806,0.12541181,-0.28760326,-0.7098025,0.05759664,-0.32700014,-0.66470754,-0.4187108,0.09746185,0.28120315,-0.91075534,0.10239634,0.12549216,0.22160107,-0.035083577,0.14039949,-0.12429367,-0.1790528,-0.26587945,-0.36744592,0.09578243,0.12771273,-0.24330013,0.17487617,0.4551517,-0.46086,-0.42209354,-0.064490035,-0.27571076,0.18328768,-0.38446006,-0.29971474,0.13591486,-0.35340887,-0.13454126,-0.03277134,-0.050465465,0.25611663,-0.428923,-0.08941676
"Osteoporosis, Postmenopausal",0.23971729,-0.29015315,-0.3540612,-0.28599715,0.44682845,-0.34064642,-0.32163325,0.23512769,0.12853377,-0.15383567,0.17523368,0.34418893,0.3894874,0.29487947,-0.10552682,-0.2160016,0.153436,0.3710562,-0.30786622,0.28210467,0.32039028,0.26123208,-0.49972147,0.16869736,-0.30425015,0.049693633,0.20603417,-0.40092626,0.32101172,-0.12417029,-0.25299326,0.14278603,0.25789395,0.2567001,0.25102702,0.44088712,-0.28465158,-0.46662095,-0.18854755,-0.19969651,0.2496143,0.1261595,0.48445663,0.24317992,-0.3555638,0.12060003,0.26184303,-0.39718896,-0.29340142,-0.23231274,-0.34204033,-0.38729852,0.27458245,0.24984182,0.28936076,0.34152466,-0.33525407,0.21005364,-0.3061509,0.20278071,0.25022095,-0.2886779,-0.14615321,0.24081168
Bone Diseases,0.2405069,-0.29106227,-0.35365143,-0.28507283,0.44781673,-0.3402152,-0.32155374,0.23551708,0.12896425,-0.1556311,0.17489931,0.3449763,0.39008793,0.2945164,-0.10499365,-0.21593706,0.15378506,0.37133572,-0.30797175,0.2817997,0.32056266,0.26052293,-0.4991943,0.16836548,-0.3051219,0.04895252,0.20543067,-0.40006602,0.3208495,-0.12504813,-0.25317448,0.14302358,0.2576855,0.2567227,0.25236115,0.4413726,-0.2853777,-0.46764335,-0.1888312,-0.20077796,0.24940707,0.1266511,0.48434666,0.24315755,-0.3566191,0.1219333,0.26199788,-0.39799175,-0.29287815,-0.23246107,-0.34247947,-0.38690928,0.27470702,0.25112057,0.28944492,0.3416567,-0.3349805,0.20954701,-0.30720377,0.2027275,0.25059095,-0.28884256,-0.14734481,0.24086826
Bipolar Disorder,0.52176505,0.343811,-0.6112106,-0.84878564,0.046505153,-0.44395742,0.15547112,0.15836583,0.015293098,-0.12325386,-0.15755972,-0.11979515,0.0305168,0.27297306,-0.010670382,0.49935144,-0.296548,0.29539987,0.0979358,0.39897233,-0.50794965,0.59092635,0.1975784,-0.49085236,0.25441986,0.60969067,0.33727297,-0.5505595,0.5079657,0.7384666,-0.29468971,0.099275604,0.68221223,0.7930378,0.43588346,-0.35056943,0.16914573,0.46155787,0.21588042,-0.070112094,-0.6474609,1.0160034,-0.4023946,0.3730889,0.22804704,-0.1550597,0.35474062,0.19223842,0.21366858,0.14120436,0.292629,-0.3519963,-0.120990686,-0.30467868,-0.59710485,-0.11064565,-0.4756884,0.46657556,-0.62684137,0.13830398,0.21425197,-0.19734599,-0.35751796,0.015989847
Panic Disorder,0.23920502,-0.28879985,-0.35696647,-0.29021758,0.448249,-0.34271434,-0.32300872,0.23611785,0.12692964,-0.15195762,0.17745593,0.3456464,0.39126956,0.29771373,-0.10679546,-0.21511723,0.15398797,0.3711112,-0.30977163,0.28512323,0.32192698,0.2651762,-0.50325423,0.16964413,-0.30498517,0.050566215,0.20836735,-0.404931,0.32326916,-0.1220221,-0.25385666,0.14443834,0.2603414,0.25928003,0.2504199,0.44229323,-0.28528726,-0.46781355,-0.18879153,-0.19928598,0.25108722,0.12584394,0.4870571,0.24473491,-0.35591134,0.11819326,0.26296285,-0.39788148,-0.2962338,-0.23319538,-0.34418297,-0.39008853,0.27564892,0.24862078,0.29084605,0.34277177,-0.33765244,0.21347558,-0.30607545,0.20337829,0.2531024,-0.2903295,-0.1451824,0.24159005
DiGeorge Syndrome,0.23642993,-0.28996637,-0.3515089,-0.28293338,0.44361806,-0.3372586,-0.31947032,0.2364472,0.12703215,-0.15373991,0.1740547,0.34222835,0.3880782,0.2943528,-0.10465044,-0.2157138,0.15275647,0.3701597,-0.30716443,0.2795863,0.3197021,0.25986308,-0.49701858,0.16893093,-0.30115423,0.051878512,0.20467977,-0.39844435,0.31868964,-0.124596365,-0.2518127,0.14362615,0.2571873,0.25375018,0.2494369,0.43856245,-0.28363532,-0.4640719,-0.18915041,-0.19687629,0.24867015,0.12556913,0.48356763,0.24214113,-0.352814,0.11931151,0.25824913,-0.39359367,-0.29301697,-0.23109835,-0.339607,-0.38463145,0.2725281,0.24917036,0.28871125,0.33797798,-0.3326986,0.20693102,-0.301973,0.20092095,0.24933201,-0.28688076,-0.14155962,0.2385299
Autism Spectrum Disorder,0.24323383,-0.2874909,-0.35578325,-0.2891162,0.4465286,-0.3411738,-0.31859574,0.2350272,0.12888093,-0.15707746,0.17224331,0.34235546,0.38856924,0.29450816,-0.10427341,-0.21154776,0.15072641,0.37170523,-0.30522043,0.28261894,0.31558526,0.2622659,-0.49455208,0.1635352,-0.30191854,0.052607514,0.20642273,-0.40058276,0.32219765,-0.12006635,-0.2539105,0.14322683,0.26069126,0.26096895,0.25471103,0.437019,-0.2833482,-0.4624353,-0.18630888,-0.20080377,0.24363549,0.13319057,0.47866195,0.24432716,-0.35361934,0.120417565,0.26285642,-0.3953274,-0.2892714,-0.229667,-0.33842734,-0.38651747,0.2723689,0.24783297,0.28356963,0.33900273,-0.3357191,0.21136317,-0.31045115,0.20248498,0.25098735,-0.28901657,-0.14948088,0.23925138
"Depressive Disorder, Major",0.24304837,-0.28747544,-0.3556398,-0.28893444,0.44623253,-0.34104735,-0.31850126,0.23493458,0.1288123,-0.15694495,0.17223403,0.3422141,0.38835773,0.29440084,-0.104269415,-0.2115697,0.15068123,0.3714902,-0.3051204,0.28249675,0.31551576,0.26213625,-0.49438944,0.16357535,-0.30177847,0.05263679,0.20631944,-0.40045333,0.32207537,-0.12006716,-0.25379583,0.14318684,0.26061732,0.26071003,0.25453487,0.43685764,-0.28322297,-0.46225703,-0.18629636,-0.20060994,0.24362306,0.13306285,0.47857726,0.2442403,-0.35341415,0.12035617,0.26271647,-0.39515683,-0.28921822,-0.22963583,-0.33826548,-0.38636354,0.2723171,0.24776006,0.28358322,0.33887088,-0.33555505,0.21116991,-0.31015006,0.20240445,0.250839,-0.28887162,-0.14927185,0.23915678
Psychotic Disorders,0.24323379,-0.28749087,-0.35578337,-0.28911614,0.44652852,-0.3411739,-0.3185956,0.2350271,0.12888093,-0.15707748,0.1722433,0.3423555,0.38856918,0.29450807,-0.10427342,-0.21154775,0.15072645,0.37170526,-0.30522045,0.28261906,0.31558526,0.26226586,-0.49455208,0.16353518,-0.30191866,0.052607518,0.20642275,-0.40058276,0.32219762,-0.12006636,-0.2539105,0.14322677,0.26069123,0.26096898,0.254711,0.437019,-0.2833482,-0.46243533,-0.18630886,-0.20080383,0.2436355,0.13319057,0.47866192,0.24432719,-0.35361925,0.120417565,0.26285636,-0.39532742,-0.28927144,-0.22966695,-0.33842725,-0.3865174,0.27236894,0.24783295,0.28356963,0.33900273,-0.33571908,0.21136312,-0.31045112,0.20248497,0.25098738,-0.2890166,-0.14948086,0.23925142
Mood Disorders,0.24304828,-0.28747544,-0.35563987,-0.28893444,0.44623256,-0.34104744,-0.31850123,0.23493461,0.12881224,-0.156945,0.17223412,0.34221414,0.38835764,0.2944008,-0.10426939,-0.21156976,0.15068121,0.37149006,-0.30512032,0.28249678,0.31551576,0.26213625,-0.49438938,0.16357538,-0.30177838,0.052636787,0.20631948,-0.40045333,0.32207546,-0.12006714,-0.2537958,0.14318687,0.26061726,0.26071003,0.2545348,0.43685752,-0.28322297,-0.4622569,-0.1862963,-0.20060991,0.24362308,0.13306285,0.47857738,0.24424027,-0.35341418,0.12035615,0.26271647,-0.39515686,-0.28921825,-0.2296358,-0.3382656,-0.3863635,0.27231708,0.24776009,0.28358322,0.33887094,-0.33555508,0.21116991,-0.31015,0.20240451,0.25083902,-0.28887162,-0.1492718,0.23915672
"Leukemia, Lymphoid",0.24035135,-0.2945613,-0.3476796,-0.27704433,0.4452849,-0.33613056,-0.3181832,0.23104517,0.12862355,-0.15876685,0.17370106,0.34749466,0.38631585,0.2898452,-0.101808816,-0.21435137,0.15379134,0.36393872,-0.30731383,0.27835262,0.31991372,0.25365892,-0.49466,0.16904955,-0.30712715,0.041622285,0.19983722,-0.3917875,0.3172809,-0.1285869,-0.2505718,0.14126265,0.25470525,0.24975242,0.25317,0.438465,-0.28586102,-0.4692889,-0.18876134,-0.20180078,0.24893886,0.12330232,0.48251128,0.24224263,-0.35738835,0.12757333,0.25975186,-0.39917967,-0.2885152,-0.23371717,-0.34365115,-0.38275006,0.27504656,0.25652274,0.29142568,0.33984703,-0.32772842,0.2038334,-0.30420628,0.1995303,0.24673541,-0.28420326,-0.15100214,0.23967557
Kidney Neoplasms,0.59200025,-0.6691954,-0.4014674,-0.23547399,1.0195783,-0.03927058,0.23745772,0.4181684,-0.2208982,-0.7861667,-0.53524625,1.4916301,0.8272917,0.73187256,0.52666074,0.59989333,-0.13154325,0.6765427,-0.8472898,0.43687272,0.6324671,0.2548424,-0.93303514,0.3107463,-0.7123102,-0.73101515,-0.06539075,0.43200672,0.3196291,0.14974964,0.027480599,0.3193211,0.35848722,-0.061522663,0.58214253,0.49138957,-1.0777831,-0.88075423,-0.5928275,-0.8517858,-0.02056913,0.8769126,0.5821298,0.90921724,-0.7901396,0.43396217,0.6370886,-1.1056138,-0.12856779,-0.2911672,-1.006579,-0.5951797,0.38672194,1.0402719,0.7034279,0.38627267,-0.0707742,0.011902094,-0.9844945,-0.07416244,0.030454502,0.007873923,-0.43126324,0.1698961
"Lymphoma, B-Cell",0.067520976,0.039666057,0.04395035,-0.08997063,-0.17657432,-0.25388426,0.19980115,0.008946896,-0.19941221,-0.2494941,-0.41015917,0.911558,-0.3122183,-0.03692156,0.5537193,0.83641315,-0.36376923,-0.6243818,-0.30286878,0.445042,0.1121071,-0.0118992925,-0.2693749,0.15743786,0.02201438,-0.42707187,0.07711625,0.27350396,0.3542734,0.32627133,0.39865386,0.23565418,0.27287403,-0.2505444,0.0956011,-0.54702985,-0.42350078,0.028554112,-0.7132188,-0.054203838,-0.23243028,0.24678332,0.04982561,0.7455013,0.2254522,-0.1453834,-0.023540556,-0.29559028,0.04080342,-0.1290125,-0.2440123,-0.057148755,0.19801088,0.60544413,0.4690078,-0.35679027,0.41492242,-0.11050232,0.32230055,-0.7923837,-0.18999061,0.6679869,0.20286316,-0.49646753
"Leukemia, T-Cell",0.23534517,-0.2919439,-0.35287702,-0.28385136,0.44355613,-0.3401141,-0.3209212,0.22974797,0.124202415,-0.14987044,0.17926744,0.34902892,0.38542977,0.2953076,-0.10548575,-0.21438247,0.15387082,0.36139634,-0.3114268,0.28245512,0.32296807,0.26023272,-0.5025559,0.17414705,-0.30716407,0.04328347,0.20484777,-0.4005666,0.3206856,-0.12405759,-0.25042188,0.1433573,0.25913125,0.24983488,0.24725597,0.4399617,-0.28538406,-0.4691971,-0.18892461,-0.19734702,0.25425082,0.118997365,0.48832202,0.24532494,-0.35550666,0.12134835,0.261118,-0.39907637,-0.2953452,-0.23614037,-0.34696424,-0.38938522,0.27781343,0.2532068,0.29635298,0.34184614,-0.33067104,0.20895517,-0.29920295,0.20046999,0.24868163,-0.28539604,-0.14468852,0.2411021
Multiple Myeloma,0.0014297813,0.10222864,0.055349678,0.1551522,-0.16322374,0.25185347,0.3465619,0.22834533,-0.6317118,-0.44815984,-0.5558537,1.0257939,-0.15026641,0.0029870868,0.67750263,1.0151055,-0.4815608,-0.70996785,-0.45260033,0.120414495,0.100508064,-0.07834464,-0.019692957,0.119320795,-0.2737748,-0.5574809,-0.1343971,0.2524068,0.18379122,0.47711715,0.61446214,0.42196047,0.20980027,-0.5816535,0.09537597,-0.5291335,-0.5842918,-0.12085427,-0.67058784,-0.10089776,-0.3433845,0.34477854,-0.18845797,0.7721864,0.114492565,-0.06862509,-0.1349183,-0.096939564,-0.19658762,-0.0076753795,-0.4341234,-0.1673156,0.12684947,0.77920187,0.52080864,-0.37756786,0.35405988,-0.1683021,0.10670498,-0.91509545,-0.0026163459,0.6436142,0.26524502,-0.5213655
"Lupus Erythematosus, Systemic",0.236214,-0.28947708,-0.35753757,-0.29005924,0.44707325,-0.3437379,-0.32385042,0.2334408,0.12611511,-0.14803831,0.18031564,0.34838316,0.38904783,0.29859167,-0.10763907,-0.21433705,0.15480506,0.3679538,-0.31186065,0.28512385,0.324005,0.2654732,-0.5068593,0.17363878,-0.30631074,0.047567673,0.20945129,-0.40685666,0.32272083,-0.12130905,-0.25265393,0.14482012,0.2603263,0.2564538,0.24855849,0.44291607,-0.285672,-0.4688945,-0.19003715,-0.1988448,0.25466278,0.12147445,0.49034527,0.24614786,-0.3561445,0.11807578,0.26384988,-0.39960214,-0.29842317,-0.23619162,-0.34698713,-0.3925579,0.2771774,0.24925159,0.29462206,0.34386835,-0.33646393,0.21413127,-0.303161,0.20279554,0.25283912,-0.28920457,-0.14296919,0.24256624
"Lymphoma, Mantle-Cell",0.2407543,-0.29431358,-0.3467926,-0.27516663,0.4454055,-0.33620498,-0.31808722,0.22942466,0.12956381,-0.15963757,0.17335647,0.3484238,0.38443774,0.28816152,-0.1012825,-0.2128005,0.1546217,0.36260352,-0.30702224,0.277853,0.3187264,0.25211906,-0.4936216,0.1687279,-0.30769625,0.039258115,0.19973795,-0.39066055,0.31626844,-0.12910303,-0.24976987,0.14078522,0.25364926,0.24938756,0.25404987,0.43824577,-0.28557116,-0.4690631,-0.18856631,-0.20334154,0.2487256,0.12248012,0.48078412,0.2420809,-0.35803524,0.1292596,0.26096743,-0.40006158,-0.28658453,-0.23397902,-0.34307036,-0.38257042,0.2749765,0.25787514,0.29049084,0.33956566,-0.3261967,0.20325372,-0.30551118,0.19855264,0.24573746,-0.28363454,-0.15178925,0.23978488
Osteoarthritis,0.5696267,-0.57007074,-0.392144,-0.21438214,0.8917664,-0.3660052,-0.4864665,0.36907274,0.3371273,-0.57942355,0.17177163,0.6167631,0.69449914,0.2972856,-0.01968,-0.2645935,0.2988372,0.6083453,-0.43679726,0.2387224,0.4222681,0.18241493,-0.5860049,0.116645694,-0.647964,-0.19419305,0.13304016,-0.34889454,0.34654024,-0.37593228,-0.3551302,0.2017864,0.18966977,0.38896874,0.68220997,0.7220666,-0.5501123,-0.8986813,-0.29569605,-0.5875497,0.30806178,0.20952263,0.5810111,0.31719124,-0.7796009,0.5226029,0.4322242,-0.76534265,-0.2639471,-0.32763907,-0.6194021,-0.46575633,0.37842563,0.6086719,0.37096432,0.5412022,-0.37657532,0.23637258,-0.7647506,0.3027293,0.42243752,-0.45200175,-0.56359243,0.3861542
Liver Cirrhosis,0.05380538,-0.13707711,-0.19769216,-0.10144575,0.31881934,-0.021122977,-0.08845173,0.18028362,-0.13786736,-0.22192508,-0.020550452,0.32404357,0.29927948,0.2377595,-0.007085394,-0.052340247,0.00683666,0.1978723,-0.30185843,0.07400355,0.2442283,0.14502917,-0.22934619,0.1518175,-0.2681415,0.01501084,0.11593086,-0.24119794,0.15489376,-0.033464972,-0.09875354,0.20483436,0.22079954,-0.017467663,0.12267099,0.25583956,-0.2846691,-0.3568187,-0.14771447,-0.097173326,0.13159205,0.18192784,0.2666189,0.21772784,-0.24270181,0.0419819,0.11068077,-0.19305108,-0.29704517,-0.09908894,-0.2942689,-0.33628768,0.20410003,0.28822094,0.23171282,0.16252278,-0.18838696,0.088733464,-0.22607443,-0.005209103,0.20546363,-0.17430706,0.05337877,0.08521726
Head and Neck Neoplasms,0.2427184,-0.29545707,-0.3468922,-0.27541015,0.4477557,-0.3364639,-0.31942922,0.23122971,0.13159263,-0.16295491,0.17265944,0.34821093,0.3872091,0.2882073,-0.10130823,-0.21463887,0.15546305,0.36560062,-0.3061358,0.2780175,0.31911975,0.25218573,-0.49335372,0.16726671,-0.3072202,0.040728796,0.19970916,-0.38979346,0.31681567,-0.13153316,-0.25115123,0.14176652,0.2536618,0.25146955,0.25660858,0.43975103,-0.28615794,-0.4704786,-0.18885337,-0.20402452,0.24832483,0.12404455,0.48130003,0.24151365,-0.3592338,0.12982197,0.2610203,-0.40154156,-0.28557077,-0.23307842,-0.34192544,-0.38149875,0.27522966,0.2578973,0.2893356,0.33972773,-0.32674792,0.20282748,-0.3069856,0.19954099,0.24703602,-0.28530473,-0.15283675,0.23953961
"Carcinoma, Ovarian Epithelial",0.3437755,-0.36996287,-0.35248578,-0.24637303,0.5699436,-0.3394217,-0.36332038,0.26630008,0.20085165,-0.2815188,0.16982664,0.41927233,0.4692947,0.27514812,-0.0773113,-0.22129191,0.19928634,0.43075636,-0.33128595,0.2610219,0.3406837,0.21914174,-0.5070339,0.144227,-0.41020745,-0.041503232,0.16927055,-0.36836794,0.31194386,-0.19604358,-0.27579147,0.14789903,0.22086412,0.29654995,0.38105446,0.51823443,-0.35734075,-0.5885458,-0.2095494,-0.32855475,0.25572884,0.14451103,0.49209717,0.24931906,-0.48595682,0.2526478,0.3116055,-0.5038,-0.26813918,-0.2573418,-0.41964522,-0.39255506,0.2964563,0.35288402,0.30025432,0.40021634,-0.3436762,0.21398427,-0.44962183,0.232906,0.29617798,-0.33137345,-0.29090452,0.283038
Hematopoiesis,0.29785627,-0.35221958,-0.3822072,-0.28253368,0.536597,-0.3727867,-0.37045836,0.26014197,0.18514304,-0.21216112,0.1899451,0.38476482,0.4483731,0.3038171,-0.114104465,-0.26421997,0.19530883,0.4353867,-0.332443,0.29513657,0.35490423,0.25631297,-0.5394082,0.17015791,-0.36134875,0.034468748,0.21202591,-0.41013613,0.3398281,-0.1898733,-0.29340366,0.14708075,0.25784895,0.29547554,0.31895727,0.5147598,-0.3216197,-0.5461017,-0.20668644,-0.26367977,0.277928,0.14161153,0.53052115,0.24936366,-0.43538,0.1845836,0.30279192,-0.47242033,-0.29328424,-0.25588918,-0.3803546,-0.4149111,0.30653006,0.3036067,0.3039768,0.39705053,-0.3700251,0.21771574,-0.38398993,0.2451179,0.2728901,-0.3363038,-0.21367927,0.28450146
