,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
"Diabetes Mellitus, Type 2",0.28597295,0.5736238,0.5972502,-0.21512166,0.16977143,0.024699688,-0.09404388,0.017210737,0.18826878,0.29294547,0.5707236,0.5419999,0.28664976,0.010485038,-0.19950968,1.0908835,-0.8352167,0.20657633,0.5852275,-0.36646017,0.597651,-0.14357251,-0.124760434,-0.0024039447,0.17585686,-0.049902618,-0.22366966,-0.13838351,0.48835397,0.12732477,0.21424785,-0.44996238,0.8246443,-0.27198166,-0.68504345,0.09449142,-0.031151503,0.29863983,-0.57566893,0.11419959,-0.025157586,0.54605055,0.059264377,-0.2962607,-0.4956651,-0.51027846,0.4005317,-0.540434,0.08939648,0.3144062,-0.17273873,0.1586571,-0.69751275,-0.047701836,0.73118204,-0.17726749,0.6105394,-0.6293605,-0.9476845,-0.10234095,-0.61051273,0.931798,0.38329738,-0.10954775
Thyroid Neoplasms,-0.037499487,0.88861984,0.5663577,-1.1006209,-0.39783198,-0.038992286,0.26974356,0.27545166,-0.48625612,-0.28666738,-0.06392175,-0.17423838,0.25023144,-0.08280894,-0.6179837,0.3637628,-1.0224451,-0.5198786,1.005112,-0.52761394,0.8867766,-0.08887212,-0.16892892,0.58381397,0.1012443,-0.60470027,-0.2534994,0.2523949,0.15869753,0.70856565,0.29690093,-0.29773408,0.12954307,-0.40456566,0.10613379,-0.48328096,-0.038078904,-0.20036459,-0.030876547,0.3661638,0.6379277,0.66608673,0.3775615,-0.7104878,-1.0098915,-0.4921357,0.37701607,0.22846991,0.13524744,0.93128943,-0.6246076,0.7589419,-0.51017123,-0.900604,0.08514286,-0.3990448,0.7510603,0.23439658,0.01402048,0.22642,-0.4656448,0.49573752,-0.33913764,0.029399306
Hypertension,-0.24918258,0.16675176,0.34640244,0.12654495,0.25376916,0.46812704,-0.39642522,0.21608557,0.14184102,0.20538104,-0.29583555,0.15062842,0.37756842,0.06316051,0.08311986,0.4469338,-0.49220315,0.13599442,0.057371598,-0.31519887,0.31349236,0.32652903,-0.020134278,0.16645472,0.2740468,-0.1486626,-0.062487714,-0.15455516,0.2110586,-0.2805094,0.18506137,0.027837034,0.49711385,-0.0754529,-0.34863088,-0.4059764,-0.033783555,-0.15049143,-0.2938172,0.20552303,0.12517974,0.19217493,0.43715158,-0.5077015,-0.28341845,0.14272308,0.0934946,-0.0035905074,0.060091708,0.41927534,-0.13183168,0.09541944,-0.2732496,0.14545651,-0.040330015,-0.13679363,0.4751063,0.006775274,-0.14596765,0.08346562,-0.43550405,0.31741512,-0.31785375,0.11091033
Primary Myelofibrosis,-0.040883698,0.6086838,0.33949167,-0.16412587,0.3202421,-0.066171214,-0.5065887,0.17962758,0.034749303,0.42702985,-0.24978268,0.52358985,0.21047574,0.06036897,-0.39411741,0.5176839,-0.65276766,-0.013378985,0.07942504,-0.07959926,0.70740354,0.058061257,-0.34688395,-0.11422476,0.13027525,0.06690234,0.14728299,0.01829319,0.010923794,-0.34633082,-0.10574216,0.12359961,0.1610934,0.078502044,-0.42587307,-0.3932038,-0.24573791,-0.055453394,-0.49632266,0.40001544,0.36400217,0.013198601,0.2183841,-0.21383478,-0.6960179,-0.13097915,0.36597532,-0.021125598,0.14001362,0.42519653,-0.16035819,0.23672682,-0.53786886,-0.1606427,-0.09712261,0.060519338,0.4320674,-0.19278833,-0.080275275,0.3522249,-0.65956134,0.73238635,0.033395242,-0.08595053
"Leukemia, Lymphocytic, Chronic, B-Cell",-0.02081861,0.027660897,-0.26755935,0.61901677,0.05048833,-0.39846778,0.057991154,-0.12859589,-0.16509108,0.4541343,-0.0010996759,0.17193237,-0.17347836,0.08851258,0.0048321597,0.029619753,0.10756134,-0.0025244057,-0.15386239,0.019868083,-0.3072382,-0.24273595,0.07954563,-0.057799816,-0.042030882,-0.3083011,0.14638546,0.17041725,0.09897818,0.095142126,0.23995648,-0.78280044,-0.01209496,-0.035688758,0.086515956,-0.28789285,0.06932721,0.22810665,0.8307257,0.3294449,-0.4104916,-0.34918645,-0.062598735,-0.06531495,-0.29593354,-0.3326928,0.010360979,0.34004918,0.30319473,0.24170072,0.588599,-0.15101531,0.0015512705,-0.46948498,-0.066094294,0.032574236,0.46024156,0.03007675,-0.005109595,0.47987285,-0.42587346,-0.019753695,-0.21936618,-0.41267654
Medulloblastoma,-0.31433555,-0.14072785,0.25860754,-0.12493239,-0.26740122,0.29639974,0.2878917,0.15361342,-0.26787433,-0.22802927,-0.41277215,-0.09122915,-0.027755603,0.23801135,-0.24440937,0.049850225,-0.18420005,0.24989763,0.35793757,-0.4963877,0.07074424,0.14369348,-0.23429212,0.76273996,0.0928148,-0.23572959,-0.25463328,0.05788841,-0.21083693,0.15369369,0.23665665,-0.44399512,-0.012942808,-0.16114083,0.14218856,0.21768421,0.2967464,0.13243268,0.33647716,0.17994629,0.31702676,0.1474236,0.42012006,-0.7322095,-0.23045021,-0.17776279,0.1263921,0.075122006,0.026114529,0.28348958,-0.34320837,0.4500697,0.3164889,-0.52779406,-0.35674486,-0.34006295,-0.07365074,0.34643608,0.627122,-0.062915996,-0.06363728,0.016892916,-0.24291287,0.5351573
Bone Diseases,-0.046612017,0.08271055,-0.23598264,0.15155873,0.11037013,-0.29401746,-0.05867444,-0.36360377,0.23939756,0.107473865,-0.25164694,-0.064484626,0.1557754,-0.5228516,0.17586818,-0.01961951,-0.29616892,-0.020830229,-0.20292851,0.0445998,0.051328123,-0.051206745,0.13202769,0.024020601,0.07485469,-0.38204265,-0.41731665,0.19651088,-0.40895307,0.14576462,0.016351443,0.048416458,0.28807577,-0.2918207,0.19082484,0.2865726,-0.1629076,-0.062199704,0.20483884,0.059478804,0.25431636,-0.28172594,-0.06100048,-0.13274188,-0.054952048,-0.050990596,0.19864643,0.27349418,0.15160856,0.016410887,-0.06706418,-0.16875237,-0.12299594,0.19652227,0.3367507,0.4886601,-0.065703854,-0.105324075,0.02179338,0.042812325,0.30137366,0.037808754,0.23021975,0.69943905
"Osteoporosis, Postmenopausal",-0.046612017,0.08271055,-0.23598264,0.15155873,0.11037013,-0.29401746,-0.05867444,-0.36360377,0.23939756,0.107473865,-0.25164694,-0.064484626,0.1557754,-0.5228516,0.17586818,-0.01961951,-0.29616892,-0.020830229,-0.20292851,0.0445998,0.051328123,-0.051206745,0.13202769,0.024020601,0.07485469,-0.38204265,-0.41731665,0.19651088,-0.40895307,0.14576462,0.016351443,0.048416458,0.28807577,-0.2918207,0.19082484,0.2865726,-0.1629076,-0.062199704,0.20483884,0.059478804,0.25431636,-0.28172594,-0.06100048,-0.13274188,-0.054952048,-0.050990596,0.19864643,0.27349418,0.15160856,0.016410887,-0.06706418,-0.16875237,-0.12299594,0.19652227,0.3367507,0.4886601,-0.065703854,-0.105324075,0.02179338,0.042812325,0.30137366,0.037808754,0.23021975,0.69943905
Bipolar Disorder,0.19900575,-0.1261618,-0.18362765,0.4851389,-0.050171096,0.10253686,-0.3247264,0.513525,0.28502503,-0.00018970575,0.22302742,0.107659474,-0.086969584,0.21218234,-0.24567847,0.16999273,-0.25663474,-0.1629134,0.0790003,0.2427475,0.30330724,-0.16369177,0.4041602,0.36557728,0.1850805,0.2171476,-0.2601631,0.45702338,0.1498462,0.21710281,0.0043787435,0.19194682,0.24138752,0.15455058,-0.046024553,0.18939605,-0.17941833,-0.25689104,-0.24912715,0.006823793,0.2772678,-0.023480162,-0.39010662,-0.13212883,-0.03009667,-0.32245797,0.10011503,0.00025370717,-0.08409567,0.14081973,0.11289417,0.069383994,0.21058217,0.1677363,0.3355894,-0.09506506,-0.4905919,-0.055692773,0.5717851,0.41736376,0.08344218,-0.37496966,-0.41285664,-0.40020984
Panic Disorder,-0.027083412,-0.28123367,-0.23162748,0.20579499,-0.11901078,0.17814453,-0.22538376,0.18369405,0.26342177,0.05121222,0.108269505,0.18247628,-0.10802555,0.0026041884,-0.48551217,0.06641333,-0.18321931,-0.08529051,0.12719399,-0.01605983,0.3360505,-0.024200417,0.27196193,0.13849844,0.26683193,0.24194916,-0.1994518,-0.3691438,0.04590816,0.29641065,0.07214862,0.023959778,-0.06895287,0.010894086,-0.091749266,0.011041269,-0.18373685,-0.10282546,-0.22148442,0.00599999,0.105359234,-0.1993934,-0.11377825,-0.0636207,-0.23943494,-0.15111075,-0.14604692,0.073332965,0.08585786,-0.09048671,0.06759344,0.14644489,0.20282954,0.050696284,0.4925709,0.097134516,-0.4083219,0.050595503,0.1109049,0.3900381,0.06549296,-0.47037017,-0.33969474,-0.2027843
DiGeorge Syndrome,0.16539627,0.42444843,0.22643319,0.07396397,-0.049651608,0.15242924,-0.10637454,-0.06912097,-0.045361355,0.03089571,-0.035262145,0.28171974,0.3052771,-0.17538527,0.3589971,-0.052775532,0.20966768,-0.2671438,0.39515495,0.35579342,0.041268397,0.08331783,0.1645091,0.1297207,0.024100095,0.04032397,-0.0067706443,0.030469626,0.024984166,-0.011031985,0.14853112,-0.17065191,-0.17186598,0.09858926,-0.118894614,-0.032835666,-0.047019526,0.32414323,-0.15574677,-0.06799973,-0.5284921,-0.07821489,-0.08043283,-0.43695176,0.3118833,0.050144777,0.07941621,-0.17867973,0.3817412,-0.18252489,-0.29243034,-0.05091238,0.033075407,0.0036474243,0.2646661,0.30735877,-0.033014685,0.5610672,0.30128694,0.13888839,-0.009124141,-0.05023393,-0.026839968,0.008590773
Mood Disorders,0.2333732,0.10498634,0.075703904,0.2565962,-0.09693015,-0.016365347,-0.2332665,0.47333705,-0.03772348,-0.11821701,0.19618684,-0.13787293,0.159718,0.344922,0.4217365,0.014292719,-0.08664936,-0.059552506,-0.11881965,0.3855787,-0.0790351,-0.15167804,0.07375217,0.27007592,0.00657409,0.06761438,0.030081574,1.0145189,0.12412746,-0.12907091,-0.1960724,0.24498777,0.4658032,0.14118387,0.08198565,0.36182725,-0.14796183,-0.33834958,0.18135042,0.16752937,0.15907428,0.27482748,-0.17604084,-0.085913025,0.24637178,-0.21526651,0.35517544,-0.1325866,-0.15810585,0.2793739,0.03461422,-0.06246432,-0.11051208,0.09361086,-0.18667793,-0.22342834,-0.0013339217,-0.2681124,0.42693934,0.060060855,0.12648171,-0.03514975,-0.11698774,-0.16472864
Autism Spectrum Disorder,0.2333732,0.10498634,0.075703904,0.2565962,-0.09693015,-0.016365347,-0.2332665,0.47333705,-0.03772348,-0.11821701,0.19618684,-0.13787293,0.159718,0.344922,0.4217365,0.014292719,-0.08664936,-0.059552506,-0.11881965,0.3855787,-0.0790351,-0.15167804,0.07375217,0.27007592,0.00657409,0.06761438,0.030081574,1.0145189,0.12412746,-0.12907091,-0.1960724,0.24498777,0.4658032,0.14118387,0.08198565,0.36182725,-0.14796183,-0.33834958,0.18135042,0.16752937,0.15907428,0.27482748,-0.17604084,-0.085913025,0.24637178,-0.21526651,0.35517544,-0.1325866,-0.15810585,0.2793739,0.03461422,-0.06246432,-0.11051208,0.09361086,-0.18667793,-0.22342834,-0.0013339217,-0.2681124,0.42693934,0.060060855,0.12648171,-0.03514975,-0.11698774,-0.16472864
"Leukemia, Lymphoid",-0.22023097,0.22558464,0.2857338,0.11828325,0.1953907,0.3497563,-0.4100898,0.15276471,0.11187481,0.17890593,-0.29074213,0.23845236,0.35507804,0.09466253,0.006214168,0.3907109,-0.5015435,0.042792626,0.03401093,-0.27989838,0.2585675,0.2565968,-0.047290225,0.069016956,0.23002613,-0.23293072,0.043897983,-0.08498413,0.11787093,-0.28089464,0.16992483,-0.029957425,0.3906908,0.0038012732,-0.31484944,-0.34857,-0.15655139,-0.20925188,-0.2746936,0.12738492,0.112906285,0.20207292,0.36123973,-0.38825852,-0.35057878,0.12302911,0.027497351,0.086872965,0.07906083,0.43174452,-0.13063608,0.10267942,-0.26934606,0.12890829,-0.06990281,-0.13995564,0.46420118,0.08270994,-0.0977763,0.094945565,-0.44686848,0.26332372,-0.30209628,0.046098605
Lymphoma,0.3128168,-0.16016343,-0.2086229,0.25379342,-0.36780658,0.4379499,0.5115968,-0.22496593,-0.08151325,-0.12363683,0.55464333,0.059191197,0.08499726,-0.78989226,0.5072867,0.19061664,0.038425714,0.1961893,-0.24012429,-0.45664647,0.06720382,-0.294733,0.31724727,0.5091464,0.24023308,-0.47618523,-0.15050459,0.07313765,0.7694217,-0.02347669,0.02890838,-0.451792,0.3519279,0.12101078,0.013598368,0.08927947,-0.377599,0.13415977,0.15826267,-0.09290204,-0.5882866,0.05158484,0.01882001,-0.16673249,-0.39202255,-0.4942903,-0.05940958,-0.1379396,-0.47569996,0.03305736,-0.090136185,0.24970052,-0.1055322,0.16030328,0.7804514,-0.014439732,0.25919032,-0.31704336,-0.58178234,-0.409209,0.020503059,0.28258812,0.2165653,-0.71926117
"Carcinoma, Embryonal",-0.31354615,-0.14354196,0.2581703,-0.1274921,-0.26869217,0.3023551,0.28540465,0.15214029,-0.26592302,-0.22979215,-0.41320094,-0.09626044,-0.022330567,0.23593752,-0.24310322,0.047794152,-0.18458253,0.24753733,0.35886043,-0.4966739,0.071586,0.14310952,-0.23578584,0.76172656,0.09174987,-0.23743013,-0.2556947,0.05890119,-0.21236779,0.15336463,0.23747149,-0.44240198,-0.009759426,-0.1618131,0.1380097,0.21831258,0.29530853,0.13090737,0.33448908,0.17943862,0.31600648,0.1508407,0.42188314,-0.73436224,-0.23181552,-0.1732817,0.12335386,0.07485484,0.02361003,0.28322643,-0.346355,0.44906908,0.319291,-0.52541214,-0.35785308,-0.34038776,-0.07661367,0.3483685,0.6267548,-0.067455664,-0.06654377,0.01460406,-0.24560758,0.53515625
Autoimmune Diseases,-0.04662697,-0.38032845,0.17958394,0.2564306,0.22037575,0.39452899,0.041723743,0.14706948,0.19423786,0.13510863,-0.103916265,-0.41083664,0.14579587,-0.24487837,0.2994914,0.24057207,0.051367518,0.3674232,-0.18905835,0.08700424,0.37999916,0.16666082,0.16975191,0.3727249,0.17286909,0.39383572,-0.34292924,-0.16851182,0.44776368,-0.06504389,0.09888991,0.18496564,0.25780636,-0.29797605,-0.2427959,-0.4354015,0.35299632,0.339517,0.02976155,0.3277496,-0.047975466,-0.22992522,0.22570959,-0.46270138,0.45729405,-0.043300543,0.38909984,-0.3191998,-0.0910676,0.07021817,0.07671966,-0.18671776,-0.021705315,0.15409754,0.26122946,-0.06647564,0.123195544,-0.38680756,-0.6346214,0.0015714606,0.009101212,0.24215461,-0.08604129,-0.018499758
Kidney Neoplasms,0.16722327,0.16344264,0.41032532,-0.51492184,-0.33821034,0.08396253,1.1343197,0.053663418,-0.43430328,-0.25439125,0.5569357,-0.7094115,-0.16408166,-0.048224673,0.053442508,0.12158398,-0.4594094,0.32843548,1.0753736,0.3748675,0.8961948,-0.66237074,-0.07966661,0.5139134,-0.08106685,-0.39579555,-0.81808805,-0.19712639,0.0918957,1.1454062,0.21105027,-0.3015111,-0.057292253,-0.23672962,0.43095547,-0.44300854,0.06157179,0.38463962,0.29717004,0.6400994,0.056680664,0.60018396,0.33969605,-0.14705837,-0.92020696,-0.17473401,0.8038071,-0.11305249,-0.2831972,0.22951525,-0.48118395,1.1183943,-0.4554052,-0.73116034,0.17110583,-0.04560873,0.34702528,-0.12037207,0.4539075,-0.19337472,0.0646355,0.40397197,-0.3927819,0.023682162
Head and Neck Neoplasms,-0.09571358,-0.19652882,0.21669224,0.22617327,0.23991701,0.4053008,-0.11083776,0.15898493,0.19664502,0.16150524,-0.13868448,-0.22866273,0.22381473,-0.16010745,0.25300783,0.29725724,-0.109438255,0.28129297,-0.12959732,-0.02627179,0.3432011,0.22185852,0.12562315,0.2640153,0.20042239,0.22404017,-0.23799343,-0.16971798,0.38950127,-0.13945791,0.11682875,0.15709296,0.3392873,-0.22110942,-0.27106076,-0.42346275,0.21809506,0.17342988,-0.097070605,0.2750301,-0.010891164,-0.096465275,0.27409214,-0.4417681,0.23625839,0.034390934,0.27635902,-0.22730708,-0.04738172,0.15907899,0.027482148,-0.12413102,-0.11255044,0.19029696,0.1862885,-0.07849471,0.23958756,-0.2740962,-0.508369,0.03228809,-0.1195559,0.258376,-0.15201867,-0.005727256
Liver Cirrhosis,0.11045849,0.6081606,0.13820732,-0.31812307,-0.051949464,-0.5826714,0.3367635,-0.15194891,0.21431875,0.23264828,0.33197403,-0.6766982,-0.124926165,-0.38709468,-0.13940723,-0.5154142,-0.0054222643,0.29159218,0.5918009,0.23897347,0.8761163,-0.2607585,-0.43879312,0.22947739,-0.75505114,0.15591109,-0.24238661,-0.28434655,0.6869039,0.5700635,-0.5864931,0.6707678,-0.05089049,-0.2255927,0.19087014,-0.34856507,-0.015401468,0.42297405,-0.05208058,0.91543835,0.18102434,-0.22204533,-0.3274699,0.17290902,-0.39430434,-0.2617749,0.7919375,-0.2905898,0.21511075,0.026268393,0.022331357,-0.32870913,-0.26790068,-0.2114113,0.001068905,0.13147548,0.04224831,-0.17525825,-0.32167777,0.29963815,0.0022476763,0.4988241,-0.3595401,-0.5332873
Osteoarthritis ,-0.06509203,-0.05488634,0.34025386,-0.42545712,0.35638636,-0.18652025,0.328767,0.42042384,-0.4130618,0.024982065,0.097724706,0.15518442,-0.40107062,0.6212807,-0.27521902,0.16741174,-0.16544011,0.48485732,0.07787962,-0.30634487,0.9767277,-0.19270426,-0.874079,0.50517917,-0.087165184,0.38230395,-0.49428418,0.19506222,0.08063847,-0.08045423,0.05353586,-0.49429208,0.03566309,-0.20306209,-0.045246575,0.27574912,-0.25926372,0.7197542,0.29833448,0.6894157,0.33871245,-0.28416103,0.3810375,-0.56903386,-0.35317022,-0.5829511,0.08475329,0.32215786,0.23297638,-0.029858805,-0.5462378,0.66259474,0.24575806,-0.16027507,-0.11440672,-0.04247359,-0.10573125,0.08392416,0.58598214,-0.19080491,-0.39925632,0.22160932,0.4074704,0.50542027
"Lymphoma, Mantle-Cell",-0.17806572,0.06238015,0.27836823,0.23700516,0.2945956,0.47838026,-0.33634683,0.18074906,0.25553474,0.2286124,-0.13292299,-0.009873174,0.36390346,-0.06070689,0.28129396,0.3808986,-0.31839162,0.23888546,-0.053513728,-0.2342605,0.31338972,0.33676168,0.06388401,0.124602936,0.2294436,-0.038877502,-0.1247992,-0.22251932,0.38460526,-0.24841136,0.14679554,0.14223531,0.5427398,-0.134357,-0.30319107,-0.38377658,0.072281964,-0.028775387,-0.32613617,0.2579681,-0.015821703,0.10875791,0.39334488,-0.45160705,-0.12346808,0.16143411,0.13154954,-0.16763337,0.011054851,0.25219688,-0.029492535,-0.036908284,-0.23207867,0.29921564,0.109550335,-0.07675825,0.40327135,-0.15789482,-0.34773767,0.059463546,-0.3210057,0.32718784,-0.27108932,0.005475958
Adrenocortical Carcinoma,-0.3122829,-0.1309785,0.26902008,-0.110458545,-0.23944665,0.31660566,0.2436065,0.15808958,-0.24646138,-0.20996419,-0.41321033,-0.0709076,0.0030612894,0.22997688,-0.22763684,0.07635585,-0.20373228,0.24290115,0.34115553,-0.4918998,0.07705652,0.16045438,-0.22558859,0.7292445,0.113261096,-0.23495212,-0.24228273,0.045856085,-0.19272195,0.12063914,0.23644623,-0.42662767,0.021601805,-0.15399694,0.10283945,0.19424011,0.268668,0.107690156,0.29865623,0.16743365,0.30903462,0.1584869,0.426275,-0.7218526,-0.23588358,-0.15088633,0.11155595,0.07574634,0.021625118,0.28996846,-0.3373666,0.42885244,0.28980705,-0.48361522,-0.3477176,-0.32997257,-0.04670856,0.33466277,0.5930961,-0.06472636,-0.08695775,0.028963806,-0.24975848,0.5155393
Beckwith-Wiedemann Syndrome,-0.30499315,-0.16121976,0.25013745,-0.12507315,-0.2818951,0.3144984,0.29502112,0.14581239,-0.2614377,-0.23866059,-0.40659654,-0.11527414,-0.018391602,0.2308686,-0.23803377,0.043896683,-0.18388438,0.24930057,0.3581988,-0.48577377,0.059643846,0.14292249,-0.23976731,0.7559779,0.093082294,-0.23579128,-0.26296443,0.05339609,-0.21358034,0.1581749,0.23469236,-0.4422815,-0.011047881,-0.164476,0.13911368,0.22854006,0.29247102,0.12791418,0.3390295,0.17443311,0.30575922,0.16090207,0.4230302,-0.7345112,-0.22403912,-0.15485996,0.111575924,0.07091252,0.0147901215,0.27373427,-0.35413033,0.45097288,0.32885206,-0.51849264,-0.36542937,-0.3420423,-0.08364949,0.35503176,0.6321112,-0.07829549,-0.060136706,0.0012363959,-0.2539121,0.53488684
Hydatidiform Mole,-0.3050834,-0.14261103,0.2471682,-0.12724113,-0.26467305,0.30371994,0.28462413,0.14566068,-0.25081334,-0.22994445,-0.40289503,-0.108974494,-0.014843708,0.22258808,-0.22957434,0.038147647,-0.184889,0.23666576,0.34919664,-0.47761935,0.065286145,0.1477646,-0.22656113,0.73718643,0.08632807,-0.23516609,-0.25198054,0.05496325,-0.20096321,0.15543364,0.2299363,-0.42221102,-0.0078005344,-0.16156802,0.13595419,0.2114215,0.28458795,0.12064535,0.32575163,0.16925314,0.3020271,0.15724368,0.41078413,-0.71710587,-0.21916002,-0.15395534,0.11339755,0.07254477,0.018992193,0.2792155,-0.33985803,0.4325272,0.31366745,-0.50748163,-0.34448683,-0.33772105,-0.07241086,0.34570298,0.6044545,-0.06839887,-0.060335606,0.00532888,-0.25485492,0.5200794
Choriocarcinoma,-0.3050834,-0.14261104,0.24716818,-0.12724112,-0.26467302,0.30371997,0.28462416,0.1456607,-0.25081336,-0.22994445,-0.40289503,-0.10897449,-0.014843706,0.22258808,-0.22957432,0.038147647,-0.18488902,0.23666576,0.3491967,-0.47761935,0.06528615,0.1477646,-0.22656113,0.73718643,0.08632806,-0.23516609,-0.2519806,0.054963257,-0.20096324,0.15543364,0.22993633,-0.42221105,-0.0078005353,-0.16156805,0.13595419,0.21142149,0.28458798,0.12064533,0.3257516,0.16925314,0.3020271,0.15724368,0.41078413,-0.7171059,-0.21916004,-0.15395537,0.11339756,0.07254476,0.018992191,0.2792155,-0.33985808,0.43252718,0.31366745,-0.5074816,-0.34448677,-0.33772105,-0.07241086,0.34570295,0.6044546,-0.06839886,-0.06033561,0.005328881,-0.25485495,0.5200794
Congenital Hyperinsulinism,-0.29839912,-0.12567838,0.2517234,-0.122743696,-0.24618065,0.29985526,0.2557956,0.1463642,-0.24025844,-0.21205805,-0.39574516,-0.091801636,-0.003168114,0.2189314,-0.22828569,0.053633444,-0.19701028,0.23045453,0.3404579,-0.46828467,0.07825866,0.1474431,-0.22708765,0.7113792,0.09169728,-0.22794218,-0.24038057,0.048059784,-0.19078226,0.13871655,0.22243157,-0.40699893,0.0061946083,-0.15471534,0.1157671,0.19305134,0.2646896,0.10975766,0.299603,0.17054136,0.3000257,0.15622166,0.40509593,-0.699494,-0.22973336,-0.14618999,0.1152708,0.07081225,0.022016227,0.2814034,-0.33387563,0.42219877,0.28767556,-0.48486376,-0.33909065,-0.3249359,-0.05424305,0.3333183,0.58146524,-0.061699253,-0.07752945,0.021570792,-0.2502376,0.5008372
"Neoplasms, Germ Cell and Embryonal",-0.30620435,-0.1365102,0.2532872,-0.12163776,-0.2551639,0.30940226,0.26829284,0.14843933,-0.2451803,-0.22239846,-0.40488103,-0.099178344,-0.005166518,0.22198102,-0.22574691,0.049533337,-0.19321994,0.2358202,0.34613472,-0.47945252,0.069367744,0.15322737,-0.22447266,0.72865456,0.09379746,-0.23634814,-0.24788907,0.050591834,-0.19471583,0.1433486,0.23064147,-0.41796327,0.0046534273,-0.15888163,0.12292071,0.20149837,0.2759715,0.11305889,0.31314424,0.16805714,0.30214733,0.16004421,0.41467094,-0.71606827,-0.22388443,-0.14761181,0.11023466,0.07384527,0.019257478,0.28340855,-0.33832905,0.42670846,0.3030813,-0.4944024,-0.34343818,-0.33496815,-0.06105739,0.3421435,0.5951493,-0.0669523,-0.07000757,0.011849487,-0.25696066,0.5142585
Gestational Trophoblastic Disease,-0.30508342,-0.14261103,0.24716821,-0.12724112,-0.26467305,0.30371997,0.2846241,0.1456607,-0.25081336,-0.22994445,-0.40289503,-0.10897449,-0.014843706,0.22258808,-0.22957431,0.03814765,-0.18488902,0.23666573,0.34919667,-0.47761935,0.06528615,0.14776461,-0.22656114,0.73718643,0.08632806,-0.23516609,-0.25198054,0.054963253,-0.20096323,0.15543365,0.2299363,-0.42221105,-0.0078005344,-0.16156803,0.1359542,0.2114215,0.28458798,0.120645344,0.32575163,0.16925316,0.3020271,0.15724367,0.41078413,-0.7171058,-0.21916004,-0.15395537,0.11339756,0.07254477,0.018992191,0.27921554,-0.33985803,0.4325272,0.31366745,-0.50748163,-0.34448683,-0.33772105,-0.07241086,0.34570295,0.6044545,-0.06839887,-0.060335606,0.0053288816,-0.25485492,0.5200794
Glioblastoma,0.010878816,0.19796646,-0.119823545,-0.5552691,0.33521685,0.06681895,0.6349618,0.591346,-0.32033148,-0.83064306,0.27909565,-0.37785214,-0.6167103,0.13011828,0.263197,-0.57870334,-0.33795112,-0.056155547,0.46453887,0.57073927,0.28319696,0.4506027,-0.52943766,0.2938361,-1.1545329,-0.52802706,-0.91485965,-0.36783546,-0.07737418,0.29023778,0.3734659,-0.1017762,-0.07400964,0.18204758,0.1854253,-0.022315398,-0.07387555,0.18304284,0.92535996,0.17002912,0.4109094,-0.3801926,0.02728714,-0.61800426,-0.1013989,0.022077821,-0.27145693,0.57410944,-0.38723475,0.0026516318,-0.3779295,0.47562456,0.3260337,0.33984464,-0.12478018,-0.7158792,0.21560219,0.49911448,0.27656972,0.00095929205,0.013552815,-0.40248218,-0.8195926,0.3865761
Hyperhomocysteinemia,-0.29883873,-0.12684512,0.25193715,-0.12294934,-0.2477692,0.299834,0.25749624,0.14652981,-0.2418102,-0.21296026,-0.39634213,-0.09213279,-0.004422878,0.2199695,-0.22943181,0.053525876,-0.19638084,0.2315771,0.34153017,-0.46951604,0.07788353,0.146775,-0.22801788,0.71401614,0.09172243,-0.22813612,-0.24131224,0.048487134,-0.1921661,0.13960375,0.22301598,-0.4090875,0.0050897608,-0.15507182,0.11706136,0.19465774,0.266277,0.11106894,0.3015748,0.1713027,0.30084568,0.15588267,0.40592867,-0.7012321,-0.2300489,-0.14762136,0.11580925,0.070830315,0.022094844,0.28115752,-0.33477753,0.42409176,0.289317,-0.4871187,-0.34058005,-0.3255707,-0.055575013,0.33413056,0.58430547,-0.06205281,-0.07698943,0.021268677,-0.24972385,0.5026569
Infertility,-0.3010081,-0.14030501,0.24906005,-0.1271062,-0.2586336,0.2916779,0.27864578,0.1463266,-0.2563274,-0.22347613,-0.39786977,-0.095120244,-0.021438036,0.22595939,-0.23705542,0.04312871,-0.17843345,0.23904546,0.3447547,-0.47526464,0.07146273,0.13871595,-0.23126481,0.73503137,0.087711096,-0.22523531,-0.24730532,0.05660246,-0.2055729,0.15053453,0.22605357,-0.42625234,-0.011557374,-0.15713193,0.1316281,0.21564798,0.28171918,0.12602597,0.32242608,0.1702596,0.30461478,0.14675729,0.4040693,-0.7058908,-0.22483632,-0.16598848,0.12152011,0.07036333,0.02135273,0.2728407,-0.33574766,0.43453604,0.3090934,-0.50867313,-0.34515315,-0.32726416,-0.077122524,0.33633053,0.6048447,-0.06724833,-0.06402869,0.015796708,-0.23762839,0.51650685
